ID,name,category,close_date,amount
682,Medina Christian Academy_OH_089979,MS - Special Projects,3/4/2025,625
682,Medina Christian Academy_OH_089979,E-Rate Services,5/2/2025,3000
682,Medina Christian Academy_OH_089979,Protect,5/2/2025,7348
4349,Metro Catholic School,Shield,10/6/2025,5760.31
4349,Metro Catholic School,Managed Services,7/12/2022,45000
4349,Metro Catholic School,Managed Services,7/10/2023,51234
4349,Metro Catholic School,E-Rate Services,7/10/2023,3000
4349,Metro Catholic School,Shield,5/9/2024,906.25
4349,Metro Catholic School,Shield,4/5/2024,906.25
4349,Metro Catholic School,Managed Services,8/6/2024,42858.14
4349,Metro Catholic School,E-Rate Services,8/6/2024,3000
4349,Metro Catholic School,Shield,7/15/2024,31961.23
4349,Metro Catholic School,Shield,10/25/2024,12687.6
4349,Metro Catholic School,Shield,11/8/2024,181.25
4349,Metro Catholic School,Shield,11/27/2024,387.88
4349,Metro Catholic School,Shield,2/7/2025,951.56
4349,Metro Catholic School,Managed Services,10/28/2025,53795.7
4349,Metro Catholic School,E-Rate Services,10/28/2025,3000
452,Midview Local Schools_OH_0048173,Protect,8/26/2022,37875
452,Midview Local Schools_OH_0048173,MS - Special Projects,10/5/2023,7560
452,Midview Local Schools_OH_0048173,Protect,7/14/2023,37875
452,Midview Local Schools_OH_0048173,Managed Services,3/14/2023,33135.24
452,Midview Local Schools_OH_0048173,Managed Services,6/6/2023,178971.6
452,Midview Local Schools_OH_0048173,Protect,8/16/2023,37875
452,Midview Local Schools_OH_0048173,Protect,9/19/2024,28450
452,Midview Local Schools_OH_0048173,MS - Special Projects,9/19/2024,10000
452,Midview Local Schools_OH_0048173,Backup As A Service,6/12/2024,6240
452,Midview Local Schools_OH_0048173,Managed Services,6/30/2023,182551.44
452,Midview Local Schools_OH_0048173,Learn21,9/27/2024,4498.31
452,Midview Local Schools_OH_0048173,MS - Special Projects,5/6/2024,750
452,Midview Local Schools_OH_0048173,MS - Special Projects,5/30/2024,625
452,Midview Local Schools_OH_0048173,MS - Special Projects,12/6/2024,625
452,Midview Local Schools_OH_0048173,Shield,1/31/2025,37110
452,Midview Local Schools_OH_0048173,Managed Services,5/13/2025,186457.92
452,Midview Local Schools_OH_0048173,Learn21,4/25/2025,4321
452,Midview Local Schools_OH_0048173,MS - Special Projects,2/21/2025,625
452,Midview Local Schools_OH_0048173,MS - Special Projects,2/26/2025,625
452,Midview Local Schools_OH_0048173,MS - Special Projects,3/20/2025,4000
452,Midview Local Schools_OH_0048173,Shield,4/9/2025,362.5
452,Midview Local Schools_OH_0048173,MS - Special Projects,4/1/2025,1000
452,Midview Local Schools_OH_0048173,Protect,6/18/2025,28450
3079,Mount Healthy City Schools_044412,Managed Services,11/22/2022,187.49
3079,Mount Healthy City Schools_044412,Managed Services,3/14/2023,2156.24
3079,Mount Healthy City Schools_044412,Managed Services,5/30/2023,371475.36
3079,Mount Healthy City Schools_044412,Shield,6/24/2024,6249.74
4411,Muskegon Lakeshore High School,Shield,10/7/2025,2158
4411,Muskegon Lakeshore High School,Protect,8/27/2025,1470
4411,Muskegon Lakeshore High School,Managed Services,7/28/2025,7649.04
4411,Muskegon Lakeshore High School,E-Rate Services,7/28/2025,3000
591,New London Board Office_OH_0047720,Educate (PD),9/5/2025,630
460,New London Local Schools_OH_0047720,Shield,10/30/2025,256.06
460,New London Local Schools_OH_0047720,Shield,8/25/2025,410.79
460,New London Local Schools_OH_0047720,Protect,9/27/2022,6815
460,New London Local Schools_OH_0047720,Managed Services,6/14/2023,112595.4
460,New London Local Schools_OH_0047720,Protect,9/28/2023,7400
460,New London Local Schools_OH_0047720,MS - Special Projects,4/24/2025,600
460,New London Local Schools_OH_0047720,Managed Services,6/19/2024,115995.36
460,New London Local Schools_OH_0047720,Learn21,6/18/2024,1528.74
460,New London Local Schools_OH_0047720,Protect,9/17/2024,8551
460,New London Local Schools_OH_0047720,Managed Services,5/23/2025,115995
460,New London Local Schools_OH_0047720,Learn21,5/14/2025,1370.8
460,New London Local Schools_OH_0047720,Protect,10/2/2025,8651
4391,New London Public Library,Protect,11/14/2025,223.34
4391,New London Public Library,MS - Special Projects,2/16/2024,3000
4391,New London Public Library,Shield,3/21/2024,2156.25
4391,New London Public Library,Protect,5/31/2024,44
4391,New London Public Library,E-Rate Services,10/21/2024,3000
4391,New London Public Library,Managed Services,1/30/2025,3000
4391,New London Public Library,Protect,6/18/2025,548
461,New Philadelphia City Schools_OH_0044487,Protect,11/10/2022,1970
461,New Philadelphia City Schools_OH_0044487,Managed Services,5/24/2023,225334.56
461,New Philadelphia City Schools_OH_0044487,Protect,9/11/2023,1970
461,New Philadelphia City Schools_OH_0044487,Protect,12/11/2023,27670
461,New Philadelphia City Schools_OH_0044487,Managed Services,6/30/2023,227974.32
461,New Philadelphia City Schools_OH_0044487,Learn21,4/11/2024,4510.23
461,New Philadelphia City Schools_OH_0044487,Protect,1/14/2025,29300
461,New Philadelphia City Schools_OH_0044487,Managed Services,5/23/2025,230253.72
461,New Philadelphia City Schools_OH_0044487,Learn21,5/23/2025,4559.4
4398,Northeast Ohio Classical Academy,Managed Services,7/16/2024,23556.39
4398,Northeast Ohio Classical Academy,Managed Services,6/12/2025,13840.08
4401,Oak Grove Schools,Shield,2/18/2025,1716
422,Oakmont Education Group,Protect,11/20/2025,68571
422,Oakmont Education Group,Protect,11/26/2024,53805
422,Oakmont Education Group,Managed Services,4/14/2025,106250
422,Oakmont Education Group,Shield,3/24/2025,5168.81
422,Oakmont Education Group,Managed Services,6/30/2025,84999.96
4422,Ohio Valley Educational Service Center (OVESC),Protect,10/23/2025,5745
4372,Old Brook - Parma Campus,Shield,10/31/2025,403
4372,Old Brook - Parma Campus,Shield,11/20/2025,611
4372,Old Brook - Parma Campus,Shield,11/20/2025,305.5
4372,Old Brook - Parma Campus,Managed Services,6/28/2023,13707.12
4372,Old Brook - Parma Campus,E-Rate Services,6/28/2023,3000
4372,Old Brook - Parma Campus,Managed Services,5/9/2023,135
4372,Old Brook - Parma Campus,Shield,10/20/2023,1119.96
4372,Old Brook - Parma Campus,Managed Services,7/25/2024,14118.21
4372,Old Brook - Parma Campus,E-Rate Services,7/25/2024,3000
4372,Old Brook - Parma Campus,Shield,5/3/2024,646.41
4372,Old Brook - Parma Campus,Shield,8/12/2024,3387.5
4372,Old Brook - Parma Campus,Shield,8/12/2024,11243.19
4372,Old Brook - Parma Campus,Managed Services,9/13/2024,5467
4372,Old Brook - Parma Campus,Shield,8/12/2024,725
4372,Old Brook - Parma Campus,Shield,11/8/2024,181.25
4372,Old Brook - Parma Campus,Shield,10/28/2024,722.59
4372,Old Brook - Parma Campus,Shield,10/28/2024,393.74
4372,Old Brook - Parma Campus,MS - Special Projects,6/30/2025,8885.34
4372,Old Brook - Parma Campus,Managed Services,7/2/2025,21000
4372,Old Brook - Parma Campus,Shield,7/2/2025,14023.36
4372,Old Brook - Parma Campus,Shield,7/2/2025,36412.73
4372,Old Brook - Parma Campus,Shield,7/2/2025,16810.85
4372,Old Brook - Parma Campus,Shield,7/2/2025,420.6
4372,Old Brook - Parma Campus,Shield,7/25/2025,45.4
4372,Old Brook - Parma Campus,Shield,12/10/2025,751.38
713,Old Brook High School_OH_012038,Managed Services,12/28/2022,461.23
713,Old Brook High School_OH_012038,Managed Services,1/17/2023,337.5
713,Old Brook High School_OH_012038,Managed Services,6/28/2023,13131.12
713,Old Brook High School_OH_012038,E-Rate Services,6/28/2023,3000
713,Old Brook High School_OH_012038,Managed Services,5/9/2023,400
713,Old Brook High School_OH_012038,Shield,8/16/2023,418.74
713,Old Brook High School_OH_012038,Shield,4/5/2024,543.75
713,Old Brook High School_OH_012038,Managed Services,7/25/2024,13525.05
713,Old Brook High School_OH_012038,Shield,5/3/2024,337.5
713,Old Brook High School_OH_012038,E-Rate Services,7/25/2024,3000
713,Old Brook High School_OH_012038,Shield,7/10/2024,368.75
713,Old Brook High School_OH_012038,Shield,9/23/2024,181.25
713,Old Brook High School_OH_012038,Shield,2/14/2025,543.75
713,Old Brook High School_OH_012038,Managed Services,7/2/2025,13796.04
713,Old Brook High School_OH_012038,E-Rate Services,6/30/2025,3000
4392,Old North Primary School,Managed Services,3/11/2024,7200
467,Open Door Christian Schools_OH_0090274,Protect,8/26/2022,3500
467,Open Door Christian Schools_OH_0090274,E-Rate Services,10/12/2022,2000
467,Open Door Christian Schools_OH_0090274,Managed Services,6/1/2023,78658.8
467,Open Door Christian Schools_OH_0090274,Protect,10/2/2023,3500
467,Open Door Christian Schools_OH_0090274,E-Rate Services,10/11/2024,3000
467,Open Door Christian Schools_OH_0090274,Managed Services,7/2/2024,80232.18
467,Open Door Christian Schools_OH_0090274,Learn21,7/2/2024,1074.29
467,Open Door Christian Schools_OH_0090274,E-Rate Services,12/6/2024,3000
467,Open Door Christian Schools_OH_0090274,Protect,9/6/2024,4132
467,Open Door Christian Schools_OH_0090274,Backup As A Service,5/20/2024,3920
467,Open Door Christian Schools_OH_0090274,Managed Services,5/5/2025,82233.12
467,Open Door Christian Schools_OH_0090274,E-Rate Services,5/5/2025,3000
467,Open Door Christian Schools_OH_0090274,Protect,7/9/2025,3786
4400,Orchard Park Academy - Akron Campus,Shield,9/15/2025,1413.75
4400,Orchard Park Academy - Akron Campus,Shield,10/23/2025,416
4400,Orchard Park Academy - Akron Campus,Shield,10/31/2025,377
4400,Orchard Park Academy - Akron Campus,Managed Services,9/13/2024,15587.71
4400,Orchard Park Academy - Akron Campus,Shield,9/9/2024,193.75
4400,Orchard Park Academy - Akron Campus,Shield,11/8/2024,3321.22
4400,Orchard Park Academy - Akron Campus,Shield,9/12/2024,1018.75
4400,Orchard Park Academy - Akron Campus,Shield,10/8/2024,1212.5
4400,Orchard Park Academy - Akron Campus,Shield,10/22/2024,4999.12
4400,Orchard Park Academy - Akron Campus,Shield,10/25/2024,372.5
4400,Orchard Park Academy - Akron Campus,Managed Services,7/2/2025,11766
4400,Orchard Park Academy - Akron Campus,Shield,12/8/2025,188.5
4400,Orchard Park Academy - Akron Campus,Shield,12/10/2025,1911
3488,Orchard Park Academy_OH_000000,Shield,7/31/2025,1062.05
3488,Orchard Park Academy_OH_000000,Shield,11/2/2022,4050
3488,Orchard Park Academy_OH_000000,Managed Services,1/17/2023,5651.67
3488,Orchard Park Academy_OH_000000,Managed Services,6/28/2023,21995.04
3488,Orchard Park Academy_OH_000000,E-Rate Services,6/23/2023,3000
3488,Orchard Park Academy_OH_000000,Shield,8/16/2023,717.85
3488,Orchard Park Academy_OH_000000,Shield,10/20/2023,503.73
3488,Orchard Park Academy_OH_000000,Shield,10/24/2023,759.97
3488,Orchard Park Academy_OH_000000,Shield,11/8/2023,399.49
3488,Orchard Park Academy_OH_000000,Shield,1/19/2024,568.75
3488,Orchard Park Academy_OH_000000,Managed Services,6/21/2024,22654.89
3488,Orchard Park Academy_OH_000000,E-Rate Services,7/25/2024,3000
3488,Orchard Park Academy_OH_000000,Shield,5/31/2024,181.25
3488,Orchard Park Academy_OH_000000,Shield,10/11/2024,181.25
3488,Orchard Park Academy_OH_000000,Shield,11/8/2024,722.59
3488,Orchard Park Academy_OH_000000,Shield,11/15/2024,181.25
3488,Orchard Park Academy_OH_000000,Shield,3/6/2025,1875
3488,Orchard Park Academy_OH_000000,Shield,4/17/2025,2175
3488,Orchard Park Academy_OH_000000,Managed Services,6/30/2025,23108.04
3488,Orchard Park Academy_OH_000000,E-Rate Services,6/30/2025,3000
3488,Orchard Park Academy_OH_000000,Shield,7/14/2025,543.75
469,Our Lady Of Mount Carmel West_OH_0055855,Educate (PD),10/19/2022,8000
469,Our Lady Of Mount Carmel West_OH_0055855,Managed Services,5/12/2023,22036.92
469,Our Lady Of Mount Carmel West_OH_0055855,Shield,8/8/2023,506.25
469,Our Lady Of Mount Carmel West_OH_0055855,Educate (PD),10/23/2023,1000
469,Our Lady Of Mount Carmel West_OH_0055855,Managed Services,4/10/2024,22477.74
469,Our Lady Of Mount Carmel West_OH_0055855,Shield,5/9/2024,4350
469,Our Lady Of Mount Carmel West_OH_0055855,Educate (PD),11/8/2024,1500
469,Our Lady Of Mount Carmel West_OH_0055855,Managed Services,5/5/2025,23430.96
469,Our Lady Of Mount Carmel West_OH_0055855,Protect,12/11/2025,2147.5
2284,Our Lady Of The Elms High_OH,Educate (PD),9/8/2025,1260
863,Pellegrino Music_OH,Protect,12/4/2025,138
863,Pellegrino Music_OH,Managed Services,10/3/2024,1200
823,Pleasant Local_OH_048421,Protect,12/18/2025,5675
680,Plymouth Shiloh Local Board Office_OH_049460,MS - Special Projects,6/30/2025,600
676,Plymouth Shiloh Local_OH_049460,Managed Services,1/24/2023,100
676,Plymouth Shiloh Local_OH_049460,Shield,8/18/2023,1531.21
676,Plymouth Shiloh Local_OH_049460,Shield,8/18/2023,2112.26
676,Plymouth Shiloh Local_OH_049460,Protect,7/14/2023,4050
676,Plymouth Shiloh Local_OH_049460,Managed Services,5/16/2023,97141.56
676,Plymouth Shiloh Local_OH_049460,Managed Services,5/9/2023,585.31
676,Plymouth Shiloh Local_OH_049460,Shield,10/5/2023,168.75
676,Plymouth Shiloh Local_OH_049460,Shield,10/3/2023,1784.35
676,Plymouth Shiloh Local_OH_049460,Shield,9/30/2023,473.9
676,Plymouth Shiloh Local_OH_049460,Shield,11/8/2023,851.55
676,Plymouth Shiloh Local_OH_049460,Managed Services,5/15/2024,99084.84
676,Plymouth Shiloh Local_OH_049460,Shield,12/6/2024,1406.24
676,Plymouth Shiloh Local_OH_049460,Learn21,5/23/2024,1053.43
676,Plymouth Shiloh Local_OH_049460,Protect,7/22/2024,4767.5
676,Plymouth Shiloh Local_OH_049460,Learn21,7/16/2024,968.5
676,Plymouth Shiloh Local_OH_049460,Shield,11/15/2024,181.25
676,Plymouth Shiloh Local_OH_049460,Managed Services,5/23/2025,101066.52
676,Plymouth Shiloh Local_OH_049460,Learn21,4/17/2025,1023.63
676,Plymouth Shiloh Local_OH_049460,Protect,7/14/2025,4942.5
1195,Poland Local Schools_OH_048348,Managed Services,11/29/2022,14400
2162,Ramah Christian Academy_OH_0068189,E-Rate Services,10/12/2022,2000
2162,Ramah Christian Academy_OH_0068189,Managed Services,1/24/2023,1343.73
2162,Ramah Christian Academy_OH_0068189,Managed Services,7/10/2023,12000
2162,Ramah Christian Academy_OH_0068189,E-Rate Services,7/10/2023,3000
2162,Ramah Christian Academy_OH_0068189,Shield,8/18/2023,1287.36
2162,Ramah Christian Academy_OH_0068189,Managed Services,4/25/2024,14400
2162,Ramah Christian Academy_OH_0068189,E-Rate Services,4/25/2024,3000
2162,Ramah Christian Academy_OH_0068189,Managed Services,5/1/2025,14400
2162,Ramah Christian Academy_OH_0068189,E-Rate Services,5/1/2025,3000
4351,Randall Park High School,Shield,9/4/2025,16413.77
4351,Randall Park High School,Shield,9/4/2025,4562.15
4351,Randall Park High School,Managed Services,6/23/2023,16665.48
4351,Randall Park High School,E-Rate Services,6/23/2023,3000
4351,Randall Park High School,Shield,1/19/2024,1090.55
4351,Randall Park High School,Shield,3/15/2024,543.75
4351,Randall Park High School,Shield,4/5/2024,1043.13
4351,Randall Park High School,Managed Services,6/21/2024,17165.57
4351,Randall Park High School,E-Rate Services,7/25/2024,3000
4351,Randall Park High School,MS - Special Projects,9/2/2025,1444.36
4351,Randall Park High School,Managed Services,7/2/2025,18024
4351,Randall Park High School,Shield,7/2/2025,543.75
4351,Randall Park High School,Shield,5/2/2025,3371.35
4351,Randall Park High School,E-Rate Services,6/30/2025,3000
4351,Randall Park High School,Shield,7/31/2025,532.99
714,Regent High School_OH_012036,Shield,8/16/2023,337.5
714,Regent High School_OH_012036,Managed Services,3/14/2023,1866.21
714,Regent High School_OH_012036,Managed Services,3/14/2023,479.26
714,Regent High School_OH_012036,Managed Services,6/28/2023,21813
714,Regent High School_OH_012036,E-Rate Services,6/28/2023,3000
714,Regent High School_OH_012036,Shield,8/16/2023,337.5
714,Regent High School_OH_012036,Managed Services,7/25/2024,22467.39
714,Regent High School_OH_012036,E-Rate Services,7/25/2024,3000
714,Regent High School_OH_012036,Shield,9/25/2024,722
714,Regent High School_OH_012036,Managed Services,7/2/2025,22916.04
714,Regent High School_OH_012036,E-Rate Services,6/30/2025,3000
4406,Ridgewood Local Schools,Protect,4/23/2025,13870
1173,Rocky River City Schools_OH_044701,Protect,6/25/2024,500
1173,Rocky River City Schools_OH_044701,Protect,7/1/2025,500
4387,Saint Andrew Saint Elizabeth Ann Seton Catholic School,Managed Services,8/2/2024,4800
4387,Saint Andrew Saint Elizabeth Ann Seton Catholic School,Protect,5/27/2025,1266
2794,Saint Anthony School_OH,Managed Services,1/24/2023,15648.83
476,Saint Barnabas_OH_0057455,Managed Services,11/9/2022,21221.75
476,Saint Barnabas_OH_0057455,Managed Services,1/17/2023,25182.36
476,Saint Barnabas_OH_0057455,Managed Services,1/24/2023,1837.49
476,Saint Barnabas_OH_0057455,Shield,8/18/2023,1106.24
476,Saint Barnabas_OH_0057455,Managed Services,5/19/2023,21249.84
476,Saint Barnabas_OH_0057455,Managed Services,5/9/2023,2225
476,Saint Barnabas_OH_0057455,Shield,10/11/2023,413.73
476,Saint Barnabas_OH_0057455,Shield,8/18/2023,806.23
476,Saint Barnabas_OH_0057455,Shield,8/18/2023,816.2
476,Saint Barnabas_OH_0057455,Shield,10/14/2024,981.03
476,Saint Barnabas_OH_0057455,Managed Services,4/24/2024,21675
476,Saint Barnabas_OH_0057455,Protect,6/13/2024,2703.5
476,Saint Barnabas_OH_0057455,E-Rate Services,7/25/2024,3000
476,Saint Barnabas_OH_0057455,Managed Services,5/14/2025,23071.74
476,Saint Barnabas_OH_0057455,Protect,5/14/2025,2756
476,Saint Barnabas_OH_0057455,E-Rate Services,5/14/2025,3000
2080,Saint Bernadette School,Managed Services,11/7/2024,14439.12
2080,Saint Bernadette School,MS - Special Projects,11/7/2024,1409.39
477,Saint Brendan_OH_0056697,Shield,8/18/2023,8756.25
477,Saint Brendan_OH_0056697,Managed Services,6/30/2023,17790
477,Saint Brendan_OH_0056697,E-Rate Services,6/30/2023,3000
477,Saint Brendan_OH_0056697,Shield,10/11/2023,754.94
477,Saint Brendan_OH_0056697,Managed Services,8/6/2024,17679.5
477,Saint Brendan_OH_0056697,E-Rate Services,6/10/2024,3000
477,Saint Brendan_OH_0056697,Shield,7/2/2024,362.5
477,Saint Brendan_OH_0056697,Managed Services,5/2/2025,18427.94
477,Saint Brendan_OH_0056697,E-Rate Services,5/2/2025,3000
1898,Saint Francis Elementary-Cleveland_OH,Managed Services,7/12/2022,20000
1898,Saint Francis Elementary-Cleveland_OH,Shield,8/18/2023,537.49
1898,Saint Francis Elementary-Cleveland_OH,Managed Services,7/10/2023,21009
1898,Saint Francis Elementary-Cleveland_OH,E-Rate Services,7/10/2023,3000
1898,Saint Francis Elementary-Cleveland_OH,Managed Services,8/6/2024,21429.18
1898,Saint Francis Elementary-Cleveland_OH,E-Rate Services,8/6/2024,3000
1898,Saint Francis Elementary-Cleveland_OH,Managed Services,10/28/2025,22473
1898,Saint Francis Elementary-Cleveland_OH,E-Rate Services,10/28/2025,3000
1898,Saint Francis Elementary-Cleveland_OH,Shield,9/10/2025,4158.23
4340,Saint John School_OH_053637,Protect,8/18/2023,3562.5
4340,Saint John School_OH_053637,Managed Services,4/11/2023,34501.56
4340,Saint John School_OH_053637,E-Rate Services,4/24/2023,0
4340,Saint John School_OH_053637,Shield,8/18/2023,5500
4340,Saint John School_OH_053637,Shield,8/18/2023,593.74
4340,Saint John School_OH_053637,Protect,7/2/2024,3041
4340,Saint John School_OH_053637,Managed Services,4/11/2024,35192.04
4340,Saint John School_OH_053637,Learn21,4/11/2024,0
4340,Saint John School_OH_053637,E-Rate Services,4/27/2024,0
4340,Saint John School_OH_053637,Educate (PD),8/1/2024,1260
4340,Saint John School_OH_053637,Managed Services,4/21/2025,34056.83
4340,Saint John School_OH_053637,Protect,4/21/2025,5776
4340,Saint John School_OH_053637,Protect,4/21/2025,0
2049,Saint Jude Elem_OH,Protect,12/23/2025,3534.5
2049,Saint Jude Elem_OH,Managed Services,8/18/2023,7651.8
2049,Saint Jude Elem_OH,Shield,10/5/2023,5257.34
2049,Saint Jude Elem_OH,Shield,10/5/2023,2730.6
2049,Saint Jude Elem_OH,Shield,10/5/2023,1443.1
2049,Saint Jude Elem_OH,Managed Services,4/15/2024,71438.76
2049,Saint Jude Elem_OH,Learn21,4/25/2024,761.39
2049,Saint Jude Elem_OH,E-Rate Services,4/25/2024,3000
2049,Saint Jude Elem_OH,Shield,2/7/2025,1013.75
2049,Saint Jude Elem_OH,Shield,3/27/2025,140.76
2049,Saint Jude Elem_OH,Managed Services,5/23/2025,75291.56
2049,Saint Jude Elem_OH,E-Rate Services,5/23/2025,3000
2049,Saint Jude Elem_OH,Shield,7/2/2025,2086.81
4337,Saint Leo the Great,Managed Services,12/28/2022,11482.49
4337,Saint Leo the Great,Shield,12/28/2022,4524.65
4337,Saint Leo the Great,Managed Services,3/14/2023,275
4337,Saint Leo the Great,Managed Services,4/24/2023,48454.92
4337,Saint Leo the Great,E-Rate Services,4/24/2023,3000
4337,Saint Leo the Great,Shield,8/18/2023,22513.39
4337,Saint Leo the Great,Shield,8/24/2023,63156
4337,Saint Leo the Great,Shield,10/11/2023,13458.38
4337,Saint Leo the Great,Shield,10/30/2023,59522
4337,Saint Leo the Great,Shield,8/18/2023,737.5
4337,Saint Leo the Great,Shield,8/23/2023,19902.51
4337,Saint Leo the Great,Shield,10/11/2023,550
4337,Saint Leo the Great,Shield,12/13/2023,7043.14
4337,Saint Leo the Great,Shield,2/23/2024,7223.75
4337,Saint Leo the Great,Managed Services,4/20/2024,48455
4337,Saint Leo the Great,E-Rate Services,4/20/2024,3000
4337,Saint Leo the Great,Shield,5/31/2024,749.99
4337,Saint Leo the Great,Shield,5/31/2024,2554.37
4337,Saint Leo the Great,Shield,5/31/2024,8645.02
4337,Saint Leo the Great,Shield,5/31/2024,2700
4337,Saint Leo the Great,Shield,9/9/2024,3710
4337,Saint Leo the Great,Shield,6/26/2024,937.5
4337,Saint Leo the Great,Managed Services,9/17/2025,49424.1
4337,Saint Leo the Great,E-Rate Services,9/17/2025,3000
4337,Saint Leo the Great,Educate (PD),9/5/2025,2800
4337,Saint Leo the Great,Shield,10/24/2025,3949.73
4337,Saint Leo the Great,Shield,10/29/2025,902.79
4337,Saint Leo the Great,Shield,10/24/2025,184.51
483,Saint Martin de Porres High School_OH_0000476,Shield,10/7/2025,837.5
483,Saint Martin de Porres High School_OH_0000476,Protect,8/26/2022,3375
483,Saint Martin de Porres High School_OH_0000476,Managed Services,12/28/2022,772.48
483,Saint Martin de Porres High School_OH_0000476,Managed Services,4/19/2023,95539.08
483,Saint Martin de Porres High School_OH_0000476,E-Rate Services,4/24/2023,3000
483,Saint Martin de Porres High School_OH_0000476,Protect,5/10/2023,3375
483,Saint Martin de Porres High School_OH_0000476,Shield,10/11/2023,3744.4
483,Saint Martin de Porres High School_OH_0000476,Shield,10/11/2023,1297.46
483,Saint Martin de Porres High School_OH_0000476,Shield,4/5/2024,543.75
483,Saint Martin de Porres High School_OH_0000476,Managed Services,5/1/2024,97449.78
483,Saint Martin de Porres High School_OH_0000476,Shield,3/26/2024,697.48
483,Saint Martin de Porres High School_OH_0000476,Learn21,4/22/2024,584.04
483,Saint Martin de Porres High School_OH_0000476,E-Rate Services,5/1/2024,3000
483,Saint Martin de Porres High School_OH_0000476,Protect,4/29/2024,3991
483,Saint Martin de Porres High School_OH_0000476,Shield,7/17/2024,1720
483,Saint Martin de Porres High School_OH_0000476,Shield,10/18/2024,543.75
483,Saint Martin de Porres High School_OH_0000476,Shield,10/25/2024,362.5
483,Saint Martin de Porres High School_OH_0000476,Shield,11/8/2024,1540.21
483,Saint Martin de Porres High School_OH_0000476,Shield,11/8/2024,4559.25
483,Saint Martin de Porres High School_OH_0000476,Shield,11/27/2024,543.75
483,Saint Martin de Porres High School_OH_0000476,Managed Services,5/23/2025,99956.28
483,Saint Martin de Porres High School_OH_0000476,E-Rate Services,5/23/2025,3000
483,Saint Martin de Porres High School_OH_0000476,Protect,9/19/2025,4066
484,Saint Mary Berea OH_0056408,Educate (PD),10/19/2022,1600
484,Saint Mary Berea OH_0056408,Managed Services,6/26/2023,21451.56
484,Saint Mary Berea OH_0056408,Shield,10/11/2023,2337.5
484,Saint Mary Berea OH_0056408,Shield,10/11/2023,737.5
484,Saint Mary Berea OH_0056408,Shield,10/11/2023,3012.5
484,Saint Mary Berea OH_0056408,Educate (PD),12/11/2023,3330
484,Saint Mary Berea OH_0056408,Shield,1/24/2024,543.75
484,Saint Mary Berea OH_0056408,Managed Services,8/1/2024,21880.02
484,Saint Mary Berea OH_0056408,Learn21,6/13/2024,324.82
484,Saint Mary Berea OH_0056408,Managed Services,8/14/2025,2735
668,Saint Mary Elementary School-Chardon_OH_057224,Managed Services,2/6/2023,1850
668,Saint Mary Elementary School-Chardon_OH_057224,Managed Services,2/23/2023,4080
668,Saint Mary Elementary School-Chardon_OH_057224,Managed Services,9/29/2023,31828.44
668,Saint Mary Elementary School-Chardon_OH_057224,E-Rate Services,6/7/2023,3000
668,Saint Mary Elementary School-Chardon_OH_057224,Educate (PD),11/6/2023,1000
668,Saint Mary Elementary School-Chardon_OH_057224,Protect,12/7/2023,2248
668,Saint Mary Elementary School-Chardon_OH_057224,Protect,1/22/2024,315
668,Saint Mary Elementary School-Chardon_OH_057224,Managed Services,6/30/2023,31500
668,Saint Mary Elementary School-Chardon_OH_057224,Shield,5/31/2024,1621.25
668,Saint Mary Elementary School-Chardon_OH_057224,Shield,9/9/2024,1316.94
668,Saint Mary Elementary School-Chardon_OH_057224,Shield,7/3/2024,5250.98
668,Saint Mary Elementary School-Chardon_OH_057224,Shield,7/19/2024,1680.69
668,Saint Mary Elementary School-Chardon_OH_057224,Educate (PD),8/23/2024,6260
668,Saint Mary Elementary School-Chardon_OH_057224,Educate (PD),9/6/2024,6260
668,Saint Mary Elementary School-Chardon_OH_057224,Protect,11/18/2024,2912
668,Saint Mary Elementary School-Chardon_OH_057224,Shield,1/24/2025,1194.96
668,Saint Mary Elementary School-Chardon_OH_057224,Managed Services,1/24/2025,5250.85
668,Saint Mary Elementary School-Chardon_OH_057224,Shield,1/17/2025,1524.9
668,Saint Mary Elementary School-Chardon_OH_057224,Managed Services,5/13/2025,32765.4
971,Saint Marys City Schools_OH_00044727,Educate (PD),9/14/2022,8800
486,Saint Stanislaus_OH_0056267,Managed Services,6/13/2023,1024.96
486,Saint Stanislaus_OH_0056267,Managed Services,5/10/2023,15306.72
486,Saint Stanislaus_OH_0056267,Shield,8/18/2023,3992.2
486,Saint Stanislaus_OH_0056267,Shield,8/18/2023,14622.43
486,Saint Stanislaus_OH_0056267,Shield,8/18/2023,12968.99
486,Saint Stanislaus_OH_0056267,Shield,8/18/2023,4659.79
486,Saint Stanislaus_OH_0056267,Shield,10/11/2023,7115
486,Saint Stanislaus_OH_0056267,Managed Services,3/24/2025,16286.48
486,Saint Stanislaus_OH_0056267,Shield,7/15/2025,587.5
4380,Saint Thomas Aquinas HS/MS,Managed Services,8/29/2022,20000
4380,Saint Thomas Aquinas HS/MS,Educate (PD),11/2/2022,5665
4380,Saint Thomas Aquinas HS/MS,Backup As A Service,5/9/2023,4160
4380,Saint Thomas Aquinas HS/MS,Managed Services,5/9/2023,35397.19
4380,Saint Thomas Aquinas HS/MS,Managed Services,5/9/2023,10125
4380,Saint Thomas Aquinas HS/MS,Protect,5/9/2023,2525
4380,Saint Thomas Aquinas HS/MS,E-Rate Services,6/7/2023,3000
4380,Saint Thomas Aquinas HS/MS,Shield,10/20/2023,11137.5
